Region,Genotype,Period,Amplitude,Phase,RAE,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176
35,8x T2 95.01,28.21,17670.00,12.84,0.57,,,,,,,,,,,,,458460.4879,484193.1303,499295.1143,499467.3386,532024.0586,504947.5282,496623.3016,480877.4256,464513.5899,455070.3613,451301.6891,466704.3116,485009.6237,489105.2381,493184.4527,530232.8562,520945.3417,513049.3886,504356.2348,485415.9679,504184.7892,507371.1866,511697.4217,519689.9725,523013.4839,488816.498,457719.7195,439279.2964,473165.0868,512530.333,526801.6678,519326.2061,504153.3859,497415.4389,495867.8874,494783.9389,472362.3941,462899.9897,468349.2562,457591.1391,456429.906,465374.5277,468260.1219,474975.4016,490774.4339,485904.6145,466642.7493,454033.448,456928.5645,458457.6013,458328.2061,457395.8256,463448.8655,463209.4584,464034.6746,459636.408,452674.4316,461719.8121,471290.9364,482540.6485,511014.7998,521323.132,537686.3986,501487.9602,503919.1401,484648.6661,444763.4077,462006.3428,491340.4734,475284.8814,523040.1691
247,col,24.94,251.20,10.07,0.57,,,,,,,,,,,,,75040.66088,74972.71021,75074.71214,74848.91006,74986.19274,74573.88146,74890.97482,74650.4556,74286.23617,74308.85988,74730.38795,75177.64269,74922.23336,74833.5616,75155.17873,75247.13944,74536.62806,75192.1578,75129.54719,74833.44133,74915.88128,74344.64588,74377.70015,74720.81971,74732.73603,75283.24336,74671.64824,75532.70573,75035.25009,74621.95069,74834.06713,74589.99391,74589.79617,74444.26289,75170.49915,74640.35274,74519.69384,74994.98206,75248.48154,74862.03865,74673.53881,75156.36736,74501.22648,75304.29973,74555.74412,74512.19817,74630.74938,74676.66658,74753.75582,75166.94827,75382.17117,74944.57564,74950.5556,74776.64505,75392.82743,75516.03898,74538.74206,74569.73653,75019.47343,74543.36301,74983.00918,74779.54635,74951.04672,75080.64627,75794.97745,75334.02982,74918.00383,74757.43149,74958.36947,74936.68802,74273.53278
229,8x T2 95.01,21.77,17060.00,-3.54,0.57,,,,,,,,,,,,,542959.3421,536953.5924,541377.4133,562510.4355,585492.5689,587676.5758,579104.1261,552212.7545,550829.3674,539417.0716,533816.7133,533338.9532,539199.528,544139.1379,558422.3335,571793.2384,578935.8072,583126.0836,565854.968,551574.4938,516872.5542,503383.9375,515007.7107,532072.1833,543533.6421,550344.1381,563728.1984,567780.0683,580985.6808,562285.5734,568903.8208,565091.5103,576929.8992,563764.4001,565274.2196,552455.017,545228.3472,520882.7533,571947.776,585556.6109,601421.5273,582416.183,556581.1513,546186.0541,539079.3667,545314.3515,554840.9158,569889.0774,578765.7,582050.3129,578810.5593,564690.769,555655.7938,533132.0116,563538.1567,555527.844,555100.3551,563592.8115,582730.9332,572315.8415,546612.4775,528743.4748,541120.9744,548333.4622,519547.6096,514401.5819,529633.0628,549200.1755,557941.8235,563869.1739,573534.9216
283,8x T2 95.01,26.87,2975.00,10.14,0.57,,,,,,,,,,,,,210668.4849,207708.1243,208034.8,212162.9713,211744.6294,216418.4889,214189.9985,211557.306,206111.9919,206077.8582,208651.9952,210141.8408,210955.7203,216195.6478,211113.7933,209423.0298,213442.2862,213767.2006,212439.5766,210549.8035,208633.2531,203841.2693,209992.8922,210154.4444,211846.071,210290.9381,208839.8186,208727.3629,206938.2767,217581.6889,213394.4832,217664.9687,215583.3714,212898.9135,212620.5637,209474.3808,209641.9131,207999.3198,210761.7911,205840.3812,205753.113,207242.6814,208950.2003,211748.8005,214803.9567,214748.3146,214580.8349,213699.9861,212266.5076,207174.3391,206855.3958,204722.8818,202023.909,212339.7389,215976.5475,213518.9736,214948.5051,215026.7581,209546.248,210114.6672,211409.8432,211254.7095,209654.4185,209592.7756,207515.8838,205071.3354,207431.4538,207539.0034,211591.7383,215520.4242,217648.5804
136,8x T2 95.01,22.25,27820.00,-1.69,0.58,,,,,,,,,,,,,888803.7061,870929.5505,930300.1619,952401.4829,958278.1525,949803.2939,924011.132,895858.2525,892242.5878,908096.5071,900508.5876,975457.9248,975550.1502,948420.5938,896501.2507,942839.4324,944123.3055,963203.3737,980106.8347,930171.1532,928276.2405,900254.5609,876765.5171,888525.2989,910991.4865,902604.025,930272.4649,926999.7504,944136.2502,953422.7856,956580.4603,922351.6017,900953.9144,893401.5343,893955.2034,890158.8965,917604.2088,939864.6448,951716.0247,963343.4929,1010803.835,944195.9199,952273.8783,932194.4199,889827.0972,884486.8749,887675.3342,930314.1925,949059.2686,923613.3203,943195.2015,894943.1852,905602.3317,884621.0264,880772.6634,888584.9255,922152.8619,947048.5796,960141.7336,975592.1128,1000018.369,989214.3497,970135.6487,962053.6586,946126.6796,911144.1811,908001.7031,889153.2109,901534.6727,941313.6333,971877.9949
27,8x T2 95.01,18.91,13910.00,-8.85,0.58,,,,,,,,,,,,,485150.6646,507561.2947,520195.6562,545045.0764,547371.4318,539648.3654,527208.0474,517021.9901,506027.1455,506051.4414,516518.8205,517486.4934,529153.8133,549978.5727,548559.6312,553501.3881,547623.3112,550135.8947,539864.1727,531562.264,525600.7221,531266.8812,529724.6921,525065.0855,525620.2115,526046.0346,523305.6386,538465.0836,544373.5769,535305.4579,540860.9371,529360.8288,527696.8645,527730.4553,542199.1954,548843.5716,540169.4443,516790.0445,494689.5162,489011.1706,487728.4101,501382.7675,514388.3307,538805.9216,533637.4693,518000.705,495597.5376,485830.395,498853.9715,516824.9918,540134.3463,543666.0402,546827.8487,551819.1715,531739.0592,508364.7336,507168.2498,505303.4001,510572.8629,495400.1192,505738.953,516462.437,510919.6248,506634.887,499973.5242,512487.3342,512266.7687,501498.4729,523316.7428,536035.4793,551546.6178
40,8x T2 95.01,28.84,19780.00,8.78,0.59,,,,,,,,,,,,,612492.4549,607734.965,624808.7598,654787.5366,669009.4553,670184.3537,650212.3954,637320.8328,610477.7865,608802.5869,621778.0902,630298.4751,630687.7101,625561.2774,621578.4335,616266.7914,620354.3623,617348.2014,622781.4682,646945.4422,665833.7172,668162.9023,671989.0194,676262.7682,667986.267,650938.2307,630750.1734,630640.4783,635760.5363,621426.8156,630282.8519,639655.1894,654204.5494,666670.4618,675274.002,678358.745,699228.3017,704886.281,680616.7533,643960.145,626253.7854,627804.7032,637697.8636,659450.1146,636506.5857,620750.5447,630932.2755,637065.6558,650949.6839,652585.978,654435.9724,636021.2588,606560.3679,590107.7551,596980.8711,602313.4138,625311.5482,627226.0342,613076.3362,618193.5602,620925.3828,634791.7522,638229.4735,628486.3203,623387.3932,642031.6275,698119.2331,672193.1306,625216.482,616278.4733,613997.2437
215,8x T2 95.01,33.88,7636.00,-14.16,0.59,,,,,,,,,,,,,257923.2513,244005.9738,245919.4422,255003.2721,262155.212,272978.3571,259638.0009,267096.6833,256181.0765,258170.8614,270757.2057,266484.7345,268132.3585,258924.6797,252480.4391,251736.5778,254854.9203,257863.6621,265387.7328,284687.4491,277371.7346,271176.6163,270289.1536,266925.005,268347.6276,270420.9225,274465.5063,266561.3837,253843.9813,251862.1926,250010.472,250997.1472,254593.2205,255455.9824,265136.7596,257284.5149,267053.4165,263491.2924,255100.2238,262968.2032,262186.2022,256668.3187,256404.1279,258796.6007,262221.9399,259480.1433,252575.8683,249212.0184,247369.6052,244048.3272,245819.2014,248010.5168,262111.7719,265911.8239,262601.6039,264347.5775,264311.4721,279406.5621,274316.0957,272035.1235,269834.0892,264525.1257,270840.2018,255118.126,252793.5578,257102.2127,257413.5838,258727.5735,283793.8108,250139.8387,258987.5155
36,8x T2 95.01,19.04,7349.00,2.87,0.60,,,,,,,,,,,,,259547.8669,257311.313,254508.9345,249310.4609,250558.1574,247666.4611,248354.0294,250418.8396,259536.7713,264879.236,285102.2236,251107.3642,247919.0243,248602.7069,245444.0606,259998.0985,265483.8219,259581.0743,259874.4283,252354.6093,247926.2425,256209.0892,253886.6613,243929.5595,242406.7475,240375.2545,241167.6343,265463.268,264769.5287,266444.9024,264660.8063,258481.0653,255061.7411,250969.6242,252404.0964,257340.9621,264044.0128,264448.9149,263564.3837,261394.1576,252528.4401,241733.8003,239793.8244,241769.3473,246924.1105,258597.5884,255417.2412,257667.871,252329.219,248731.31,248419.0291,246866.3239,247104.9232,247587.537,245002.4224,250974.7048,251772.7728,276529.9821,250902.6996,258248.651,247238.983,240232.0794,256997.2413,259802.8601,252685.3666,261336.348,237117.191,256995.6463,267303.7064,246838.3188,255999.5197
109,col,25.39,249.90,10.63,0.60,,,,,,,,,,,,,71910.45831,72289.28942,71904.92689,71713.37103,72065.87329,72026.08103,72411.58729,71636.03587,71207.42093,71529.66981,71820.86001,71432.14323,71560.89002,72355.52234,71938.40165,71896.60828,71803.81632,71490.27997,71850.39861,71231.77929,71299.94253,71678.20998,72100.41081,71686.59787,71995.97249,72080.12612,71704.88752,72434.73116,72044.58592,72047.6001,72130.45422,71708.87075,71733.4567,71317.76313,72002.71275,71593.22515,71434.43829,71584.31368,72188.04017,71614.96481,71465.97243,72066.58674,72114.42735,72008.41859,71635.35292,71573.33277,71268.06212,71727.26511,71589.14419,71682.13554,71576.28564,72086.46168,72732.85447,71956.05359,72176.59075,71729.42245,72166.77065,71955.69478,71213.8357,71521.80401,71576.38663,72058.87983,71799.84791,71673.35974,71913.49097,72026.45715,71955.9429,72549.62839,71658.94903,71838.48491,71361.85538
207,8x T2 95.01,19.20,12680.00,-5.15,0.60,,,,,,,,,,,,,392536.2221,383796.3921,378885.3963,386294.0486,384388.5025,383053.8573,379913.7096,378623.5787,380674.1989,382572.9631,392914.2099,406481.5627,415410.4853,416691.5867,415731.5832,418726.4189,414205.5958,407357.9655,416182.8643,409525.9681,409881.4794,414673.611,411343.955,416309.1297,421596.9546,422112.9664,388369.8348,379799.6776,371346.1481,388514.1241,403789.7235,391582.6778,397150.6815,408254.7319,394277.4517,373586.4435,383190.8731,381545.3937,383204.0322,383219.6424,383904.5669,401270.8206,433628.032,439979.217,420752.5825,392363.8799,399499.4898,397044.5386,380140.5186,390495.7459,414333.7482,398703.037,390435.3438,427019.3844,414791.5141,380596.9873,396971.2385,388777.7871,381484.5179,397167.4696,425055.5156,421357.2054,407597.2023,389317.6766,376549.3481,382750.2826,382977.7053,385779.2922,393935.8813,402531.5873,425134.769
123,8x T2 95.01,28.87,5324.00,-0.49,0.60,,,,,,,,,,,,,259248.7129,255543.0851,271842.2627,274234.5376,271019.2782,268964.552,266147.757,265661.0487,268860.7583,274065.0807,282596.5582,286775.8928,284828.755,282015.9373,273417.1258,269561.4018,267544.0227,271250.8815,271574.4359,266132.3308,264531.6074,265094.2507,264002.7889,267663.255,270247.6317,269409.7992,265605.5356,271183.2433,268816.6645,263750.4293,265019.0987,270253.7476,268690.2079,266892.4941,260539.0847,274182.489,267011.6746,272761.3215,285403.9246,278929.6445,275627.5728,274383.4002,278595.2339,280346.5415,269709.8647,264563.6092,264276.798,263894.7492,266012.5075,266352.6479,266843.7912,267505.1742,268061.1973,271781.8221,278983.0601,283616.2614,280919.7599,278591.0851,265805.8826,261266.5097,262035.0192,261373.4692,267661.0363,268722.6009,271587.1289,270506.4873,267531.931,267849.6701,291202.1731,262787.7076,267768.5161
77,col,24.97,381.10,6.83,0.61,,,,,,,,,,,,,67860.62478,68809.67076,68857.61182,68480.38544,69116.28885,69143.10429,68354.93093,68127.50098,67857.57652,68149.12194,68100.56556,68093.81858,68328.49359,68838.53031,68810.49306,68138.14406,68272.15314,68477.75951,70261.57353,68318.96226,67969.04787,68288.84444,67549.88711,68232.70158,68363.98426,68493.8735,68357.27583,69272.20323,69145.74006,68707.39679,68613.34289,68507.8376,68255.73232,68045.95776,68191.32889,67606.97088,67822.34392,68458.34633,68952.51875,67986.34301,68324.82897,68516.36722,68556.55896,69368.78074,67773.95815,68324.99686,67899.20223,69692.49389,68147.60518,68193.74732,68239.75797,68461.32045,68872.75034,68745.48667,68595.35988,68346.00149,68787.9151,68745.08036,68075.71501,67910.19173,68088.03185,67924.67398,67437.94184,68603.82518,68880.96059,69093.78151,68690.74784,68596.66666,68489.40444,68755.29344,67612.39844
212,8x T2 95.01,25.61,6901.00,10.36,0.61,,,,,,,,,,,,,232261.9978,230565.3115,228574.1633,235383.1964,238642.962,243711.5044,245545.8997,237989.3195,233314.3368,236548.6467,243424.4127,252294.6151,250129.8784,254460.5224,254167.1007,260713.9063,252865.2266,255925.1306,257825.9635,247323.1522,245504.1583,241695.2719,241805.5632,248657.9707,250578.399,251982.1124,249881.3858,247751.8075,248957.6853,253413.3858,258435.7279,228943.5358,232523.6246,236859.3855,237706.0381,241359.8101,241973.3365,236650.1172,235997.3082,234899.9963,244534.374,250042.8269,246771.0691,242134.1837,238563.7981,234755.589,234000.4453,232435.7989,231431.9523,228598.314,232006.3691,260524.9105,258767.0545,258069.6506,255096.9761,256917.4291,253327.5435,249009.3707,248134.7973,249051.4467,236656.0156,232430.3968,240513.8941,244003.4583,240141.9411,259692.0983,252532.6558,249298.6081,252490.1529,241493.3659,229635.3847
105,8x T2 97.30,22.49,11340.00,-4.52,0.61,,,,,,,,,,,,,333067.1087,325829.0156,314242.3304,316088.6222,324453.8368,326635.1188,363680.2207,358625.3341,335545.6694,335485.0494,333353.253,318583.4093,314030.1874,311274.8563,328511.9158,330793.7618,320818.7505,326861.3688,304060.6047,320122.7206,321765.9378,314540.0087,314681.6829,308847.8931,316672.9088,346626.0282,338658.4866,326901.5321,354508.7687,357140.4801,363745.5633,350392.8023,351970.4067,345798.2634,335249.7785,332468.0638,317097.3352,327076.6349,353600.7196,358304.6219,347859.8312,350027.4068,340747.2484,333272.6373,328997.8512,313249.7538,317856.3659,314301.9806,314083.3501,310043.84,306353.1972,317217.1957,315953.7484,314097.1984,307029.6535,295744.3183,303545.2373,314890.5432,330636.2081,339255.5926,338489.2535,338451.9941,335129.7321,350426.0079,350534.7647,353276.6184,342255.3772,331022.9881,325061.5727,307942.2324,321151.3756
241,8x T2 95.01,31.88,5335.00,10.63,0.62,,,,,,,,,,,,,236182.3141,234642.5236,238588.4011,241367.1568,243131.6867,240033.5564,239699.828,237424.9287,233477.9479,231459.439,247069.843,245294.9566,245064.3075,240799.2012,233216.6353,229708.1218,229274.4696,232433.7395,234388.603,240293.5091,250853.7786,250730.6223,249875.8507,244298.1987,241173.8365,241161.8141,240596.0124,245188.2933,253756.3482,241427.4653,234100.8222,236415.7731,244963.7818,238499.888,234076.1925,227739.13,236892.4038,238104.9357,248273.3302,247002.6183,250303.8278,248378.1791,245524.3291,246857.9364,246344.8737,244501.7747,239618.6873,231730.4319,233385.7147,227447.1699,225710.8574,237504.5613,242954.1385,244258.703,247893.2316,250961.7527,243491.6222,236306.8317,236745.0348,240043.7718,250261.9641,240423.9753,240281.5719,234223.9317,232509.5268,228290.7504,224175.9235,246836.381,246635.6412,246297.2722,244735.5085
177,8x T2 95.01,21.41,3531.00,-8.31,0.62,,,,,,,,,,,,,215187.4076,212997.7771,212300.9144,213596.508,214959.1031,215472.9498,220428.6089,215682.4505,213949.9205,211999.7621,214686.7668,213979.9193,217204.0082,212346.5621,213197.9811,211365.2693,212385.4014,217245.5472,222484.0451,223714.405,220611.5569,214794.2069,213832.2003,216371.1486,213987.9436,215301.7119,224470.3863,225886.0539,230334.4904,223239.4063,214953.792,217040.0592,219502.521,218007.5406,213096.1935,210746.636,213571.1846,210024.5995,218247.3609,224103.9586,220865.4467,218118.5558,219755.8537,218569.684,226477.4238,217466.6338,210536.0632,215371.2736,219305.1883,213150.4979,214822.5779,216485.4272,219330.4052,217227.6331,214554.7354,208203.8146,207737.3059,210351.6109,211649.0949,213678.7123,220657.9915,223213.4442,223366.0754,216675.4735,213958.0901,209344.5746,208941.7685,214033.5609,217465.3841,223786.8863,218948.8606
284,8x T2 95.01,32.01,8009.00,-6.36,0.63,,,,,,,,,,,,,374527.8836,386796.5429,395754.0012,396596.6204,380716.5896,369026.7797,358821.7218,361782.6769,363502.3475,366083.4584,372130.8379,373624.9774,371058.5547,371376.6901,367819.6358,359029.8789,371431.4994,387558.8414,386678.4479,377864.1363,364433.4382,365651.8793,370398.223,373061.7427,372919.4308,367389.8809,364799.4476,371567.1885,366209.6246,370535.4057,387170.7515,401411.6499,380218.4434,368043.0717,373369.7371,401898.7615,392983.9711,368714.9502,361536.0913,357554.1322,366541.3055,373429.9264,365429.9586,375358.4304,382168.6542,363210.9847,372865.004,365414.073,367518.2504,365081.8577,364982.0666,389741.1259,379409.5457,375272.5164,372732.7504,365037.8509,360535.0053,354218.505,356364.1075,365807.9133,379740.9438,364828.0544,367343.0133,369371.5709,390220.6948,381115.3319,394724.1997,369752.5326,375261.035,368940.3731,361455.4101
164,col,26.57,576.00,11.62,0.63,,,,,,,,,,,,,93977.95194,93882.93791,94757.80302,95007.6127,94869.11938,95260.56474,94919.70823,93513.86494,93000.97847,93128.80094,93660.46169,93770.33573,94168.99595,94047.77527,93971.16174,94859.42348,95181.84024,94794.02932,94745.667,94559.27751,93436.47876,94278.32035,93021.11972,93427.30282,94471.29927,93499.05585,94557.69219,95628.96177,95351.82056,94364.04375,94349.90765,94111.64652,93817.6867,93648.55992,92921.72231,93332.18687,93190.38192,93433.65001,93980.66025,94452.87545,95276.55954,95427.04746,95400.85074,95009.47438,94834.68672,94393.61034,95296.24383,95160.82731,94943.50176,94217.83086,93889.31506,94933.91874,95111.98759,93789.55738,93227.37531,94212.54106,94774.89613,93818.28825,94470.43599,93987.78696,93328.78811,93546.0853,93076.09672,92830.30525,93582.14448,93823.68504,93752.95921,93506.59799,94189.23462,95096.98443,94983.63441
319,col,27.68,721.30,-8.71,0.63,,,,,,,,,,,,,92078.24512,90955.96412,92535.29481,92227.97277,91943.89277,92164.88593,91505.52172,91564.10691,90945.06348,90790.15456,91628.61693,91832.69332,92242.94374,92704.11067,92438.61437,93343.50945,92339.10643,92367.67835,92669.10133,91813.26929,92126.58939,90680.33716,91626.74019,91651.6416,92219.67263,92630.15263,92858.36101,93436.61874,92632.96683,92536.89229,92080.36329,91900.30134,91407.22523,91066.7916,91778.37114,90660.50784,91151.54745,91316.28509,92153.61017,92127.36045,92472.87113,92783.09725,92704.03433,92823.65672,91763.01449,91662.37564,91764.71583,91457.39826,90098.02951,90977.59366,91570.44339,91732.26639,92110.47902,91753.84378,92009.69945,92154.76134,92158.33908,91292.43184,91067.7762,90474.57842,90283.78374,90788.17835,90934.74788,90271.13128,91068.62069,90864.37856,91004.17548,91060.41393,90934.23571,89815.33511,97203.52145
196,8x T2 95.01,24.28,14890.00,-3.84,0.64,,,,,,,,,,,,,498306.1809,476507.9567,483633.8563,491001.6291,493375.8357,500502.9588,495106.4634,476032.1019,481694.5228,493975.2061,509900.3005,517935.0875,503483.895,493869.6572,518713.4429,520919.7028,521110.5588,516998.4787,541953.0858,539407.7613,515578.1546,507808.9902,495364.6082,513610.6118,492572.4734,483169.3676,476968.7286,470929.4994,476025.9198,496997.9379,508002.7241,513303.9329,509772.6961,526751.1636,523451.9502,522982.7349,513208.3676,499040.7083,493894.4297,490377.4803,478149.7197,479581.2095,515217.1018,520031.3848,520613.1282,513011.1415,515582.9196,519134.4223,507829.2556,492139.5157,479492.7906,478558.6479,477373.0482,470653.5812,468989.1232,480430.7556,508084.9011,516262.5995,518455.7448,487013.3312,473971.167,481563.7136,482778.83,486573.0173,495687.6491,496845.3267,518368.5091,538541.5066,519228.975,490310.0471,479816.233
106,8x T2 97.30,30.58,1192.00,-3.04,0.64,,,,,,,,,,,,,86048.74124,85681.29418,85869.9773,85656.23137,85554.82343,84050.56719,84410.06811,83924.83126,82760.60382,83209.82816,84561.73555,85102.57432,85559.69574,87055.06828,86586.0208,87561.37229,86307.58066,85841.61417,86759.51737,86992.19362,86682.96231,86391.95753,87428.96584,86649.62905,87212.68798,85267.89129,88774.9825,83972.08879,87226.01568,86266.54412,86916.1937,86927.76177,86835.81974,85854.11983,85333.62566,85169.27192,84277.10966,84182.25225,83398.81582,87929.85121,86656.48383,86035.90336,85719.42967,87007.48995,86821.0025,88701.61834,88441.76311,88004.66653,86083.15413,84687.70251,83339.11354,82362.461,81764.98384,82371.5207,83760.81098,84939.90187,85714.4033,86103.51893,85277.22906,85268.23639,86460.33985,86688.17095,87405.67348,88128.42513,88326.29573,86109.125,84205.6183,84310.27136,84537.55283,85084.23336,87566.33239
259,8x T2 95.01,21.55,9404.00,-0.53,0.64,,,,,,,,,,,,,441873.8281,440341.7378,435834.0441,444211.9637,447939.1461,444339.0597,442809.9985,438563.4564,441553.5001,446816.0224,452209.5285,459460.7245,467233.3504,468790.4376,478980.4252,479463.4128,467741.7034,456627.2406,464592.4396,449357.0212,435360.4681,451560.8533,444673.568,443110.3387,450522.8685,462799.2241,457449.2131,464008.9786,460087.2874,443588.4499,453593.1425,452829.8369,452155.047,482081.7234,474927.7352,475126.2079,473335.1892,465795.0064,473562.4813,463936.7097,450131.2765,446232.0103,445682.1019,436594.3188,450862.661,440230.5633,439537.6961,456437.849,460202.9088,452645.8813,448274.3586,445570.8811,441332.0271,440379.5203,437748.5889,450512.4764,459196.4587,459708.5251,479012.7685,486125.5024,453938.0248,441797.114,436919.7639,449254.6014,446153.2911,459835.8816,468552.7289,437228.3445,452445.8555,470865.131,439097.6611
261,8x T2 95.01,27.92,6411.00,6.26,0.64,,,,,,,,,,,,,332547.329,329626.6615,334038.1903,340512.6176,343015.7546,342658.9303,355295.9655,347754.8802,343009.2708,349378.5143,356826.5863,357987.71,357355.165,357218.2229,349525.2105,349635.1386,354401.6399,362635.875,359366.145,363939.1894,360696.0591,350950.732,353570.9255,352926.2599,356344.9184,348612.2342,343872.4371,331345.6286,330169.2064,335782.1129,331824.6201,335443.3906,337343.4415,342185.4796,344150.0245,341305.7004,342019.7691,341006.0724,339605.8788,343249.1891,352057.6555,355490.2361,348846.2368,346764.1561,361133.3549,363992.5356,370634.3216,365606.7697,354387.2356,366746.1142,370853.0365,353077.5235,338104.689,337724.1339,340384.0533,337241.867,336636.6445,336986.5434,338211.8217,339175.4142,337000.2231,347273.6445,353730.8867,347395.5237,353660.8615,365733.3076,363363.1745,353000.7686,341216.7288,336696.6227,344310.2866
94,8x T2 97.30,21.85,7960.00,9.41,0.65,,,,,,,,,,,,,213466.3078,204762.0948,198441.4609,193376.616,189534.1972,187766.8573,189548.023,192438.1756,195531.1322,198936.6655,202535.8529,199547.3203,195407.2761,194133.8282,183113.3589,200430.9945,193545.7296,196070.5009,197548.0641,203941.6614,207497.5066,210918.7867,232924.5566,194429.235,189550.1113,184496.6468,175533.4923,196093.2559,202025.1867,193775.2287,189285.0598,190310.8008,199558.3123,202298.7737,205812.2257,206516.8432,200430.0805,186018.8235,187069.3889,199353.6219,206389.8294,193506.78,191214.9027,182039.1631,184225.7473,191022.1432,189667.1445,191951.0641,193352.9983,186512.5114,188151.3523,193859.4836,203726.1633,217572.0406,211211.7636,207209.4623,206206.7874,195406.4358,194390.3518,187377.4643,181667.1403,185136.5501,189380.9432,208985.5679,214990.0092,206950.74,193543.6175,188306.7121,206038.1525,202807.36,184361.3868
143,8x T2 95.01,28.23,16050.00,0.01,0.65,,,,,,,,,,,,,635052.5882,624092.7509,636589.3336,639743.8786,662574.1024,675593.08,696050.3958,672634.244,650915.5336,643549.9966,656453.3507,658928.3786,659096.987,665878.5819,643062.4116,632682.1379,621568.6465,622038.1305,618396.1442,618821.9161,643232.7149,647638.726,658134.7352,688961.6674,679302.234,678157.4259,697854.8495,695135.8994,685607.0447,663079.5841,664218.776,641642.636,658188.8324,660125.3978,645400.6937,644648.1611,659679.3079,645037.5576,668417.9309,656601.4942,682959.6056,691075.0837,668218.3705,646857.5766,650804.5502,630822.1842,650741.3218,651208.0603,690809.7584,693058.1077,695856.2883,689703.5619,685352.1254,665060.2389,686005.0594,695187.9049,677132.0542,648604.2984,637536.6865,626009.6973,636944.1336,640667.8007,649540.9792,645117.6123,646342.718,644153.8743,663408.7773,701455.9845,684299.2511,652312.381,631873.3471
228,8x T2 95.01,26.78,9423.00,-2.12,0.65,,,,,,,,,,,,,288948.4499,286298.2808,273334.3472,282632.7582,277366.7137,295237.2553,300368.0582,304733.629,289416.8517,305187.417,303346.806,324683.1226,308019.9135,282982.2803,288843.5913,295552.5267,288285.0104,284548.0375,279985.8617,311356.4556,287870.4002,299620.3525,310177.2692,277727.951,299383.7452,297654.8689,307734.2368,319024.3899,287718.4066,282039.6885,292690.5194,309585.8263,284510.4191,288253.1982,288058.7332,296046.4997,297677.5859,302271.8595,307041.8014,302355.587,307904.4473,301286.1744,289651.3681,293097.0515,295502.1094,288444.1671,289744.9243,291166.5969,361640.003,322935.516,308361.4044,296350.9557,295318.3364,298005.4529,290051.6813,289227.2138,291916.0465,289332.0008,292921.8282,296574.9417,293676.1821,297919.4675,308591.845,304874.9871,310023.2573,308594.6721,312143.5658,309318.1912,288933.2478,282477.2962,284608.5033
232,8x T2 95.01,30.88,11160.00,-8.54,0.65,,,,,,,,,,,,,414566.5545,408017.907,415248.3983,435409.4776,425944.9616,426761.5723,422163.9956,411442.0912,404187.3702,404966.0144,413748.1925,414966.473,420387.3251,412826.4724,408827.6838,422996.023,449750.7989,457704.1183,451863.3574,438881.9078,429645.7536,427146.1983,418555.4887,428093.5721,430618.3745,433896.4678,423675.054,431006.3406,416772.7671,435506.5329,418046.1786,413707.6793,443436.3244,449486.498,449432.3462,432107.7767,430761.7341,408454.9924,413446.1329,406094.7582,398142.6064,418257.3931,431181.6854,435311.4256,434601.3537,430163.211,429742.4257,434971.0576,419029.0346,415085.973,406614.0368,414081.6744,418823.9625,427210.6545,413220.8509,397707.7416,405066.9974,403537.3638,402126.1839,411118.9051,417863.8582,435535.016,449750.5809,437000.0652,446246.1455,440974.8167,445582.8179,436657.6657,420052.4521,420022.7443,395876.2276
67,8x T2 95.01,16.94,6207.00,-5.44,0.66,,,,,,,,,,,,,370461.8525,364422.8395,365236.1025,367442.0247,366283.4911,358730.3553,353704.3159,353261.1544,357820.8439,366673.1359,374078.8274,374592.0318,369154.2875,362616.4232,355870.5376,355728.8031,358236.8998,379225.7923,378359.5894,374761.0864,366476.4949,361855.5726,356141.6008,353076.3632,350296.2276,353945.4141,357006.0926,361621.0979,356845.9573,354500.409,353704.856,352006.0535,354677.0387,363311.4355,363531.7308,360020.8465,362144.7199,358670.0674,359941.5124,360130.5766,365223.1832,365667.686,373380.2814,395640.0396,376090.9899,358781.5122,355398.5662,355890.8624,355452.3178,352667.198,354149.0166,355338.5057,360255.9569,356455.9351,361411.3948,362206.6643,368378.0003,355974.5971,358188.4133,363060.8634,367416.4486,362914.4761,369986.5885,361888.1875,365140.1543,355894.899,352398.5697,350646.0862,359127.3283,373800.623,368627.7399
151,8x T2 95.01,20.97,17840.00,-7.87,0.67,,,,,,,,,,,,,481615.7215,470971.1922,473336.9646,484061.8511,503269.8195,527791.1413,526135.339,513453.0229,505517.3223,531130.1383,520925.0749,550959.0229,541409.826,516990.6791,499663.2879,480403.8368,487059.5989,479915.6762,496216.5506,494428.5376,499603.3344,474521.6845,473688.3331,483118.0611,553031.038,526957.9782,515289.2358,480405.8065,523303.5679,524371.163,518299.2196,495580.6159,501045.0544,483131.6007,504787.9068,511858.2457,530649.7174,528570.0057,540780.169,532750.8025,540351.4899,544275.719,514552.0746,479267.434,480226.0519,477487.424,481613.4656,539754.8333,545865.031,538256.8666,513048.0552,509533.5317,490030.7718,474194.4077,466247.6507,472340.2001,506244.7828,505459.1527,521311.1901,527200.6098,531046.0229,498311.273,475683.0345,477718.705,473975.388,478927.5911,482727.7801,478497.1943,488012.3814,515673.1999,577146.2086
